ROUTE,LATITUDE,LONGITUDE
I 80,41.16515165,-104.0907149
I 80,41.1654138,-104.0903042
I 80,41.165714,-104.0898574
I 80,41.1658963,-104.0896002
I 80,41.16619625,-104.0891983
I 80,41.16652925,-104.0887763
I 80,41.1668828,-104.0883497
I 80,41.16720455,-104.0879817
I 80,41.16742695,-104.0877388
I 80,41.16758538,-104.0875739
I 80,41.16772805,-104.0874253
I 80,41.1680319,-104.0871251
I 80,41.1682865,-104.0868852
I 80,41.16933545,-104.0859399
I 80,41.17109062,-104.0843683
I 80,41.17258755,-104.0830279
I 80,41.1729983,-104.082649
I 80,41.17331725,-104.0823351
I 80,41.173529,-104.0821083
I 80,41.1738085,-104.0817824
I 80,41.1739827,-104.0815582
I 80,41.1741022,-104.081394
I 80,41.1742263,-104.0812126
I 80,41.1743949,-104.0809492
I 80,41.17444352,-104.0808636
I 80,41.1745434,-104.0806969
I 80,41.17464755,-104.0805084
I 80,41.1747559,-104.0802982
I 80,41.17488165,-104.0800358
I 80,41.1749895,-104.0797906
I 80,41.1750925,-104.0795361
I 80,41.1751849,-104.0792887
I 80,41.175273,-104.079033
I 80,41.17535695,-104.0787648
I 80,41.17543395,-104.078492
I 80,41.17550285,-104.0782199
I 80,41.17555645,-104.0779816
I 80,41.1756221,-104.0776433
I 80,41.17566705,-104.0773659
I 80,41.1757054,-104.0770864
I 80,41.17573475,-104.0768282
I 80,41.17576505,-104.0764931
I 80,41.17578225,-104.0762408
I 80,41.17579415,-104.0759077
I 80,41.17579506,-104.0757731
I 80,41.1757955,-104.0756278
I 80,41.1757807,-104.0751231
I 80,41.1757571,-104.0747492
I 80,41.175714,-104.0742453
I 80,41.1756368,-104.0734887
I 80,41.17494145,-104.0670039
I 80,41.17487595,-104.0663278
I 80,41.1748413,-104.0658586
I 80,41.1748232,-104.06544
I 80,41.17481845,-104.0650411
I 80,41.1748244,-104.064753
I 80,41.1748352,-104.0645196
I 80,41.17485305,-104.0642653
I 80,41.17488335,-104.0639482
I 80,41.17492575,-104.0636119
I 80,41.1749587,-104.0633908
I 80,41.1750062,-104.0631187
I 80,41.17506905,-104.0628085
I 80,41.17508182,-104.0627529
I 80,41.17512625,-104.0625596
I 80,41.1751907,-104.0623085
I 80,41.1752744,-104.0620153
I 80,41.1753703,-104.0617186
I 80,41.175469,-104.0614446
I 80,41.17564965,-104.0609957
I 80,41.1757874,-104.0606884
I 80,41.1758943,-104.0604696
I 80,41.1759921,-104.060284
I 80,41.17616475,-104.0599808
I 80,41.17628885,-104.0597792
I 80,41.17645795,-104.0595234
I 80,41.1766021,-104.0593187
I 80,41.17686295,-104.0589706
I 80,41.1771879,-104.0585618
I 80,41.178231,-104.0572918
I 80,41.1787742,-104.0566196
I 80,41.1791003,-104.0561894
I 80,41.1793726,-104.0558039
I 80,41.17969535,-104.0553157
I 80,41.17992025,-104.0549504
I 80,41.18008325,-104.0546725
I 80,41.18022285,-104.0544225
I 80,41.1804408,-104.0540104
I 80,41.18057995,-104.0537336
I 80,41.18077473,-104.0533293
